Type;Date;Notes;Labels;From_Account;From_Amount;From_Amount_LCY;From_Currency;From_Exchange_Rate;To_Account;To_Amount;To_Amount_LCY;To_Currency;To_Exchange_Rate;Time;Payment type;Payment status;Place
Transfer;2020-06-30;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;13:09;Transfer;Cleared;
Transfer;2020-06-23;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;15:38;Transfer;Cleared;
Transfer;2020-06-12;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;14:30;Transfer;Cleared;
Transfer;2020-06-08;;[];CZK;5000.0;5000.0;CZK;1.0;KB - Personal - účet;5000.0;5000.0;CZK;1.0;10:58;Transfer;Reconciled;
Transfer;2020-06-06;;[];KB - Personal - účet;7000.0;7000.0;CZK;1.0;CZK;7000.0;7000.0;CZK;1.0;19:07;Transfer;Cleared;
Transfer;2020-06-01;;[];KB - Personal - účet;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;14:37;Transfer;Cleared;
Transfer;2020-05-29;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;14:13;Transfer;Cleared;
Transfer;2020-05-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:54;Transfer;Cleared;
Transfer;2020-04-22;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;12:20;Transfer;Cleared;
Transfer;2020-04-06;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;13:45;Transfer;Cleared;
Transfer;2020-03-16;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:22;Transfer;Cleared;
Transfer;2020-03-03;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:34;Transfer;Cleared;
Transfer;2020-02-22;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;18:47;Transfer;Cleared;
Transfer;2020-02-14;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;15:45;Transfer;Cleared;
Transfer;2020-02-07;;[];CZK;11000.0;11000.0;CZK;1.0;KB - Personal - účet;11000.0;11000.0;CZK;1.0;07:47;Transfer;Cleared;
Transfer;2020-02-07;;[];Trezor;9000.0;9000.0;CZK;1.0;CZK;9000.0;9000.0;CZK;1.0;06:28;Transfer;Reconciled;
Transfer;2020-02-03;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;07:39;Transfer;Reconciled;
Transfer;2020-01-24;;[];CZK;2000.0;2000.0;CZK;1.0;Trezor;2000.0;2000.0;CZK;1.0;22:15;Transfer;Reconciled;
Transfer;2020-01-24;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;15:02;Transfer;Cleared;
Transfer;2020-01-23;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;10:27;Transfer;Reconciled;
Transfer;2020-01-16;;[];KB - Personal - účet;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;15:41;Transfer;Reconciled;
Transfer;2020-01-15;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;18:16;Transfer;Cleared;
Transfer;2020-01-11;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:10;Transfer;Reconciled;
Transfer;2020-01-07;;[];KB - Personal - účet;2500.0;2500.0;CZK;1.0;CZK;2500.0;2500.0;CZK;1.0;11:15;Transfer;Cleared;
Transfer;2019-12-27;;[];CZK;800.0;800.0;CZK;1.0;Benzina - Karta;800.0;800.0;CZK;1.0;16:20;Transfer;Reconciled;
Transfer;2019-12-26;;[];CZK;500.0;500.0;CZK;1.0;Benzina - Karta;500.0;500.0;CZK;1.0;09:03;Transfer;Reconciled;
Transfer;2019-12-20;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;14:20;Transfer;Cleared;
Transfer;2019-12-16;;[];KB - Personal - účet;2500.0;2500.0;CZK;1.0;CZK;2500.0;2500.0;CZK;1.0;16:50;Transfer;Cleared;
Transfer;2019-12-07;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;09:55;Transfer;Reconciled;
Transfer;2019-12-04;;[];CZK;400.0;400.0;CZK;1.0;Trezor;400.0;400.0;CZK;1.0;10:06;Transfer;Reconciled;
Transfer;2019-12-03;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:16;Transfer;Cleared;
Transfer;2019-12-01;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;13:15;Transfer;Cleared;
Transfer;2019-11-29;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;19:00;Transfer;Cleared;
Transfer;2019-11-26;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;06:53;Transfer;Reconciled;
Transfer;2019-11-25;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;14:30;Transfer;Cleared;
Transfer;2019-11-24;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:42;Transfer;Reconciled;
Transfer;2019-11-20;;[];KB - Personal - účet;7000.0;7000.0;CZK;1.0;CZK;7000.0;7000.0;CZK;1.0;11:33;Transfer;Cleared;
Transfer;2019-11-18;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;08:14;Transfer;Cleared;
Transfer;2019-11-09;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;13:09;Transfer;Reconciled;
Transfer;2019-10-30;;[];KB - Personal - účet;7000.0;7000.0;CZK;1.0;CZK;7000.0;7000.0;CZK;1.0;15:31;Transfer;Cleared;
Transfer;2019-10-29;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;10:31;Transfer;Cleared;
Transfer;2019-10-29;;[];CZK;20000.0;20000.0;CZK;1.0;EUR;769.0;29.56805;EUR;0.03845;10:09;Transfer;Reconciled;
Transfer;2019-10-29;;[];KB - Personal - účet;20000.0;20000.0;CZK;1.0;CZK;20000.0;20000.0;CZK;1.0;10:01;Transfer;Cleared;
Transfer;2019-10-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;14:38;Transfer;Cleared;
Transfer;2019-10-18;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;21:00;Transfer;Cleared;
Transfer;2019-10-13;;[];CZK;2000.0;2000.0;CZK;1.0;Trezor;2000.0;2000.0;CZK;1.0;13:36;Transfer;Reconciled;
Transfer;2019-10-12;;[];Trezor;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;09:35;Transfer;Reconciled;
Transfer;2019-10-11;;[];CZK;1000.0;1000.0;CZK;1.0;Trezor;1000.0;1000.0;CZK;1.0;19:52;Transfer;Reconciled;
Transfer;2019-10-05;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;09:25;Transfer;Reconciled;
Transfer;2019-10-02;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:12;Transfer;Cleared;
Transfer;2019-09-27;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;16:23;Transfer;Cleared;
Transfer;2019-09-25;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;11:15;Transfer;Cleared;
Transfer;2019-09-22;;[];KB - Personal - účet;1100.0;1100.0;CZK;1.0;Benzina - Karta;1100.0;1100.0;CZK;1.0;14:29;Transfer;Cleared;
Transfer;2019-09-20;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;10:14;Transfer;Reconciled;
Transfer;2019-09-17;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;07:23;Transfer;Reconciled;
Transfer;2019-09-16;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;13:53;Transfer;Cleared;
Transfer;2019-09-15;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;16:40;Transfer;Cleared;
Transfer;2019-09-04;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;17:04;Transfer;Cleared;
Transfer;2019-09-03;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;14:03;Transfer;Cleared;
Transfer;2019-08-31;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;19:54;Transfer;Cleared;
Transfer;2019-08-31;;[];Trezor;21000.0;21000.0;CZK;1.0;KB - Personal - účet;21000.0;21000.0;CZK;1.0;10:51;Transfer;Reconciled;
Transfer;2019-08-30;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;15:26;Transfer;Cleared;
Transfer;2019-08-25;Test;[];KB - Personal - účet;1700.0;1700.0;CZK;1.0;Benzina - Karta;1700.0;1700.0;CZK;1.0;16:35;Transfer;Cleared;
Transfer;2019-08-22;;[];CZK;2000.0;2000.0;CZK;1.0;Trezor;2000.0;2000.0;CZK;1.0;09:16;Transfer;Reconciled;
Transfer;2019-08-22;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;07:04;Transfer;Reconciled;
Transfer;2019-08-21;;[];CZK;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;18:52;Transfer;Reconciled;
Transfer;2019-08-21;;[];KB - Personal - účet;15000.0;15000.0;CZK;1.0;CZK;15000.0;15000.0;CZK;1.0;11:19;Transfer;Cleared;
Transfer;2019-08-20;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;18:13;Transfer;Reconciled;
Transfer;2019-08-17;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;15:38;Transfer;Reconciled;
Transfer;2019-08-14;;[];CZK;10000.0;10000.0;CZK;1.0;Trezor;10000.0;10000.0;CZK;1.0;06:28;Transfer;Reconciled;
Transfer;2019-08-13;;[];KB - Personal - účet;10500.0;10500.0;CZK;1.0;CZK;10500.0;10500.0;CZK;1.0;11:16;Transfer;Cleared;
Transfer;2019-08-12;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;18:19;Transfer;Reconciled;
Transfer;2019-08-02;;[];CZK;10120.0;10120.0;CZK;1.0;EUR;390.0;15.029644266000002;EUR;0.0385375494;15:02;Transfer;Cleared;
Transfer;2019-08-01;;[];Trezor;10000.0;10000.0;CZK;1.0;CZK;10000.0;10000.0;CZK;1.0;21:53;Transfer;Reconciled;
Transfer;2019-08-01;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;20:03;Transfer;Cleared;
Transfer;2019-07-29;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;16:44;Transfer;Cleared;
Transfer;2019-07-29;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;15:04;Transfer;Cleared;
Transfer;2019-07-25;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;14:44;Transfer;Cleared;
Transfer;2019-07-19;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;19:40;Transfer;Cleared;
Transfer;2019-07-17;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;17:51;Transfer;Reconciled;
Transfer;2019-07-17;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;17:09;Transfer;Cleared;
Transfer;2019-07-13;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;14:00;Transfer;Reconciled;
Transfer;2019-07-10;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;14:24;Transfer;Cleared;
Transfer;2019-06-28;;[];KB - Personal - účet;4000.0;4000.0;CZK;1.0;CZK;4000.0;4000.0;CZK;1.0;15:14;Transfer;Cleared;
Transfer;2019-06-27;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;06:45;Transfer;Reconciled;
Transfer;2019-06-26;;[];CZK;20000.0;20000.0;CZK;1.0;KB - Personal - účet;20000.0;20000.0;CZK;1.0;09:12;Transfer;Cleared;
Transfer;2019-06-26;;[];Trezor;20000.0;20000.0;CZK;1.0;CZK;20000.0;20000.0;CZK;1.0;06:58;Transfer;Reconciled;
Transfer;2019-06-24;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:18;Transfer;Cleared;
Transfer;2019-06-21;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:01;Transfer;Reconciled;
Transfer;2019-06-14;;[];CZK;15000.0;15000.0;CZK;1.0;Trezor;15000.0;15000.0;CZK;1.0;15:47;Transfer;Reconciled;
Transfer;2019-06-14;;[];KB - Personal - účet;15000.0;15000.0;CZK;1.0;CZK;15000.0;15000.0;CZK;1.0;14:50;Transfer;Cleared;
Transfer;2019-06-13;;[];CZK;2000.0;2000.0;CZK;1.0;Trezor;2000.0;2000.0;CZK;1.0;10:04;Transfer;Reconciled;
Transfer;2019-06-12;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;15:22;Transfer;Reconciled;
Transfer;2019-06-12;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;06:45;Transfer;Reconciled;
Transfer;2019-06-08;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;20:03;Transfer;Reconciled;
Transfer;2019-06-06;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;10:51;Transfer;Cleared;
Transfer;2019-05-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;15:00;Transfer;Cleared;
Transfer;2019-05-29;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;18:05;Transfer;Reconciled;
Transfer;2019-05-29;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;11:37;Transfer;Cleared;
Transfer;2019-05-28;;[];Stravenky;9.0;9.0;CZK;1.0;CZK;9.0;9.0;CZK;1.0;18:37;Transfer;Reconciled;
Transfer;2019-05-24;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;15:01;Transfer;Cleared;
Transfer;2019-05-20;;[];KB - Personal - účet;8000.0;8000.0;CZK;1.0;CZK;8000.0;8000.0;CZK;1.0;10:56;Transfer;Cleared;
Transfer;2019-05-12;;[];KB - Personal - účet;1400.0;1400.0;CZK;1.0;Benzina - Karta;1400.0;1400.0;CZK;1.0;15:04;Transfer;Cleared;
Transfer;2019-05-12;;[];Trezor;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;09:58;Transfer;Reconciled;
Transfer;2019-05-11;Rada rozlucka;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;11:27;Transfer;Reconciled;
Transfer;2019-05-04;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;14:31;Transfer;Cleared;
Transfer;2019-05-03;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;14:27;Transfer;Cleared;
Transfer;2019-05-02;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;15:16;Transfer;Cleared;
Transfer;2019-04-27;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;Benzina - Karta;1500.0;1500.0;CZK;1.0;17:30;Transfer;Cleared;
Transfer;2019-04-27;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;16:56;Transfer;Cleared;
Transfer;2019-04-27;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;12:34;Transfer;Cleared;
Transfer;2019-04-19;;[];KB - Personal - účet;1396.6;1396.6;CZK;1.0;EUR;50.0;1.79006158;EUR;0.0358012316;16:23;Transfer;Cleared;
Transfer;2019-04-19;;[];KB - Personal - účet;1396.6;1396.6;CZK;1.0;EUR;50.0;1.79006158;EUR;0.0358012316;13:03;Transfer;Cleared;
Transfer;2019-04-18;;[];Trezor;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;18:18;Transfer;Reconciled;
Transfer;2019-04-15;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;10:53;Transfer;Cleared;
Transfer;2019-04-08;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;17:18;Transfer;Reconciled;
Transfer;2019-04-03;;[];CZK;20000.0;20000.0;CZK;1.0;Trezor;20000.0;20000.0;CZK;1.0;19:26;Transfer;Reconciled;
Transfer;2019-04-03;;[];KB - Personal - účet;20000.0;20000.0;CZK;1.0;CZK;20000.0;20000.0;CZK;1.0;16:48;Transfer;Cleared;
Transfer;2019-03-31;;[];KB - Personal - účet;1400.0;1400.0;CZK;1.0;Benzina - Karta;1400.0;1400.0;CZK;1.0;06:55;Transfer;Cleared;
Transfer;2019-03-29;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;08:23;Transfer;Cleared;
Transfer;2019-03-23;;['KM-Dubai: 2019-03'];KB - Personal - účet;628.96;628.96;CZK;1.0;AED;100.0;15.89926227;AED;0.1589926227;13:05;Transfer;Reconciled;
Transfer;2019-03-19;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;12:55;Transfer;Cleared;
Transfer;2019-03-18;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;18:34;Transfer;Reconciled;
Transfer;2019-03-18;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:49;Transfer;Cleared;
Transfer;2019-03-18;;[];KB - Personal - účet;7000.0;7000.0;CZK;1.0;CZK;7000.0;7000.0;CZK;1.0;07:21;Transfer;Cleared;
Transfer;2019-03-08;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:05;Transfer;Cleared;
Transfer;2019-03-04;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:11;Transfer;Cleared;
Transfer;2019-02-18;;[];KB - Personal - účet;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;16:11;Transfer;Cleared;
Transfer;2019-02-14;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:22;Transfer;Cleared;
Transfer;2019-02-13;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;18:14;Transfer;Reconciled;
Transfer;2019-02-13;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;11:16;Transfer;Reconciled;
Transfer;2019-02-06;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;16:09;Transfer;Cleared;
Transfer;2019-02-06;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;13:25;Transfer;Cleared;
Transfer;2019-02-01;;[];KB - Personal - účet;1800.0;1800.0;CZK;1.0;Benzina - Karta;1800.0;1800.0;CZK;1.0;07:50;Transfer;Cleared;
Transfer;2019-01-18;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;19:49;Transfer;Cleared;
Transfer;2019-01-16;;[];CZK;5000.0;5000.0;CZK;1.0;Trezor;5000.0;5000.0;CZK;1.0;17:32;Transfer;Reconciled;
Transfer;2019-01-16;;[];KB - Personal - účet;5000.0;5000.0;CZK;1.0;CZK;5000.0;5000.0;CZK;1.0;11:18;Transfer;Cleared;
Transfer;2019-01-11;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;16:20;Transfer;Cleared;
Transfer;2019-01-10;;[];KB - Personal - účet;2500.0;2500.0;CZK;1.0;CZK;2500.0;2500.0;CZK;1.0;16:59;Transfer;Cleared;
Transfer;2019-01-06;;[];CZK;1500.0;1500.0;CZK;1.0;Trezor;1500.0;1500.0;CZK;1.0;17:06;Transfer;Reconciled;
Transfer;2019-01-06;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;14:58;Transfer;Cleared;
Transfer;2018-12-29;;[];KB - Personal - účet;200.0;200.0;CZK;1.0;CZK;200.0;200.0;CZK;1.0;14:12;Transfer;Cleared;
Transfer;2018-12-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;13:56;Transfer;Cleared;
Transfer;2018-12-13;;[];KB - Personal - účet;2000.0;2000.0;CZK;1.0;CZK;2000.0;2000.0;CZK;1.0;19:48;Transfer;Reconciled;
Transfer;2018-12-08;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;17:09;Transfer;Cleared;
Transfer;2018-12-07;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;16:43;Transfer;Cleared;
Transfer;2018-12-04;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;10:57;Transfer;Cleared;
Transfer;2018-11-30;;[];Allianz - Penzijní pripojištění;24309.66;24309.66;CZK;1.0;KB - Personal - účet;24309.66;24309.66;CZK;1.0;07:00;Transfer;Reconciled;
Transfer;2018-11-24;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;21:33;Transfer;Cleared;
Transfer;2018-11-21;;[];KB - Personal - účet;10500.0;10500.0;CZK;1.0;CZK;10500.0;10500.0;CZK;1.0;16:06;Transfer;Cleared;
Transfer;2018-11-20;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;07:43;Transfer;Cleared;
Transfer;2018-11-19;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;05:53;Transfer;Reconciled;
Transfer;2018-11-15;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;20:56;Transfer;Reconciled;
Transfer;2018-11-13;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;12:17;Transfer;Reconciled;
Transfer;2018-11-06;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;15:10;Transfer;Cleared;
Transfer;2018-10-31;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;12:13;Transfer;Cleared;
Transfer;2018-10-26;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;15:59;Transfer;Cleared;
Transfer;2018-10-07;;[];KB - Personal - účet;3000.0;3000.0;CZK;1.0;CZK;3000.0;3000.0;CZK;1.0;19:00;Transfer;Cleared;
Transfer;2018-10-02;;[];KB - Personal - účet;1500.0;1500.0;CZK;1.0;CZK;1500.0;1500.0;CZK;1.0;11:04;Transfer;Cleared;
Transfer;2018-09-26;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;13:54;Transfer;Cleared;
Transfer;2018-09-21;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;17:56;Transfer;Cleared;
Transfer;2018-09-12;;[];CZK;2000.0;2000.0;CZK;1.0;Trezor;2000.0;2000.0;CZK;1.0;21:41;Transfer;Reconciled;
Transfer;2018-09-12;;[];KB - Personal - účet;2500.0;2500.0;CZK;1.0;CZK;2500.0;2500.0;CZK;1.0;11:40;Transfer;Cleared;
Transfer;2018-09-09;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;Benzina - Karta;1000.0;1000.0;CZK;1.0;18:03;Transfer;Cleared;
Transfer;2018-09-07;;[];KB - Personal - účet;4500.0;4500.0;CZK;1.0;CZK;4500.0;4500.0;CZK;1.0;19:36;Transfer;Cleared;
Transfer;2018-09-07;;[];KB - Personal - účet;1000.0;1000.0;CZK;1.0;CZK;1000.0;1000.0;CZK;1.0;15:20;Transfer;Cleared;
Transfer;2018-09-04;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;13:04;Transfer;Reconciled;
Transfer;2018-08-31;;[];KB - Personal - účet;600.0;600.0;CZK;1.0;CZK;600.0;600.0;CZK;1.0;18:42;Transfer;Reconciled;
Transfer;2018-08-30;;[];CZK;3000.0;3000.0;CZK;1.0;Trezor;3000.0;3000.0;CZK;1.0;18:45;Transfer;Reconciled;
Transfer;2018-08-30;;[];KB - Personal - účet;3600.0;3600.0;CZK;1.0;CZK;3600.0;3600.0;CZK;1.0;16:54;Transfer;Reconciled;
Transfer;2018-08-22;;[];Trezor;10000.0;10000.0;CZK;1.0;KB - Personal - účet;10000.0;10000.0;CZK;1.0;07:59;Transfer;Reconciled;
Transfer;2018-08-21;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;17:12;Transfer;Reconciled;
Transfer;2018-08-20;;[];CZK;7000.0;7000.0;CZK;1.0;Trezor;7000.0;7000.0;CZK;1.0;19:15;Transfer;Reconciled;
Transfer;2018-08-02;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;15:39;Transfer;Reconciled;
Transfer;2018-07-30;;[];KB - Personal - účet;500.0;500.0;CZK;1.0;CZK;500.0;500.0;CZK;1.0;11:37;Transfer;Reconciled;
Transfer;2018-07-25;;[];CZK;400.0;400.0;CZK;1.0;Trezor;400.0;400.0;CZK;1.0;17:28;Transfer;Reconciled;
